t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
3.52,0.67881,-6.6573,2.5742,0.055512,0.34172,0.37043,0.86193,-18.074,-0.37463,3.8087,-0.62063,-6.0574,2.9745,19.178,18.278,5.1659,0,0,0,6.493,6.4366,6.504,6.4327,148.15,-73.099,-84.3,-703.67,-381.78,-995.8
3.53,0.49906,-6.6602,2.6126,0.067975,0.36739,0.36642,0.85214,-17.875,-0.19557,3.856,-0.44827,-6.0687,2.9772,20.623,17.528,4.2742,0,0,0,6.5103,6.4507,6.5237,6.4483,140.78,-76.735,-93.916,-768.68,-344.78,-925.44
3.54,0.32136,-6.6613,2.6513,0.080517,0.39262,0.36298,0.8412,-17.662,-0.024176,3.8939,-0.27697,-6.0696,2.9807,21.991,16.745,3.2901,0,0,0,6.5274,6.4654,6.5433,6.4623,132.8,-79.983,-102.77,-827.42,-304.29,-844.59
3.55,0.14586,-6.6607,2.6904,0.0932,0.41729,0.3602,0.82912,-17.435,0.13922,3.9215,-0.10599,-6.0571,2.9845,23.277,15.93,2.2216,0,0,0,6.5446,6.4812,6.563,6.4753,124.26,-82.811,-110.78,-879.55,-260.94,-754.85
3.56,-0.027304,-6.6585,2.7297,0.10609,0.44127,0.35815,0.81594,-17.196,0.29434,3.938,0.065643,-6.0287,2.9879,24.475,15.09,1.0777,0,0,0,6.5625,6.4987,6.5833,6.4878,115.23,-85.194,-117.85,-924.72,-215.32,-657.81
3.57,-0.19803,-6.6548,2.7691,0.11928,0.46441,0.35695,0.80168,-16.946,0.44095,3.9428,0.23912,-5.9816,2.9901,25.58,14.228,-0.132,0,0,0,6.5815,6.5181,6.6042,6.5001,105.79,-87.112,-123.92,-962.6,-168.06,-555.06
3.58,-0.36619,-6.6497,2.8085,0.13287,0.48655,0.35675,0.78635,-16.685,0.57884,3.9352,0.41594,-5.9138,2.9904,26.589,13.349,-1.3971,0,0,0,6.602,6.5394,6.6258,6.5129,96.003,-88.552,-128.93,-992.83,-119.76,-448.19
3.59,-0.5317,-6.6433,2.8478,0.147,0.5075,0.35775,0.76997,-16.415,0.70789,3.9147,0.59793,-5.823,2.9883,27.499,12.458,-2.7071,0,0,0,6.6241,6.5625,6.6482,6.5265,85.956,-89.506,-132.87,-1015.1,-71.037,-338.8
3.6,-0.69446,-6.6356,2.8868,0.16183,0.52703,0.3602,0.75253,-16.136,0.82799,3.881,0.78738,-5.7077,2.9833,28.308,11.561,-4.0509,0,0,0,6.6478,6.5871,6.6712,6.5411,75.729,-89.973,-135.71,-1029,-22.506,-228.47
3.61,-0.85438,-6.6268,2.9254,0.17759,0.54488,0.36444,0.734,-15.849,0.93909,3.8336,0.98711,-5.5659,2.9749,29.014,10.661,-5.4175,0,0,0,6.6731,6.6127,6.6944,6.5569,65.405,-89.959,-137.44,-1034.3,25.224,-118.8
3.62,-1.0114,-6.6169,2.9634,0.19457,0.56071,0.37089,0.71427,-15.556,1.0412,3.7726,1.2006,-5.3956,2.9629,29.616,9.763,-6.7961,0,0,0,6.6996,6.6386,6.7175,6.5737,55.073,-89.474,-138.09,-1030.6,71.54,-11.368
3.63,-1.1655,-6.606,3.0008,0.21315,0.57409,0.38011,0.69318,-15.257,1.1344,3.6977,1.4323,-5.1937,2.9473,30.115,8.8726,-8.1758,0,0,0,6.7268,6.6638,6.7398,6.5915,44.824,-88.535,-137.68,-1017.5,115.83,92.222
3.64,-1.3165,-6.5942,3.0373,0.23382,0.58443,0.39283,0.67041,-14.954,1.2187,3.6091,1.6872,-4.9553,2.9281,30.513,7.9938,-9.5464,0,0,0,6.7544,6.6874,6.7607,6.6098,34.755,-87.166,-136.26,-994.73,157.48,190.38
3.65,-1.4645,-6.5816,3.0729,0.25718,0.59089,0.41,0.64546,-14.647,1.2943,3.5069,1.9709,-4.6724,2.9055,30.811,7.1306,-10.898,0,0,0,6.7816,6.7084,6.7794,6.6285,24.963,-85.396,-133.9,-961.94,195.88,281.53
3.66,-1.6095,-6.5683,3.1074,0.28397,0.59225,0.43276,0.61751,-14.338,1.3614,3.3912,2.2882,-4.3317,2.88,31.014,6.2871,-12.221,0,0,0,6.8079,6.7258,6.795,6.6472,15.551,-83.261,-130.66,-918.78,230.42,364.06
3.67,-1.7513,-6.5544,3.1407,0.31493,0.58678,0.46245,0.58536,-14.027,1.4201,3.2625,2.6405,-3.9132,2.852,31.124,5.4665,-13.509,0,0,0,6.8327,6.7388,6.8067,6.6659,6.6227,-80.802,-126.65,-865.12,260.61,436.7
3.68,-1.89,-6.54,3.1726,0.35054,0.57209,0.50027,0.54732,-13.716,1.4708,3.1212,3.0181,-3.3896,2.8219,31.148,4.672,-14.752,0,0,0,6.8556,6.747,6.8132,6.6842,-1.7196,-78.063,-121.96,-801.84,286.49,499.62
3.69,-2.0256,-6.525,3.2031,0.3904,0.54536,0.54655,0.50145,-13.404,1.5137,2.9677,3.3894,-2.7322,2.79,31.092,3.906,-15.946,0,0,0,6.876,6.7509,6.8133,6.7019,-9.3859,-75.086,-116.69,-730.12,308.29,553.44
3.7,-2.1581,-6.5097,3.2319,0.43226,0.50442,0.5995,0.44644,-13.094,1.549,2.8025,3.6905,-1.9334,2.7562,30.963,3.1709,-17.084,0,0,0,6.893,6.7513,6.8063,6.7191,-16.298,-71.91,-110.92,-651.14,326.24,598.76
3.71,-2.2875,-6.4941,3.2591,0.47159,0.45003,0.65431,0.38334,-12.785,1.5772,2.6262,3.838,-1.0418,2.7199,30.769,2.4684,-18.163,0,0,0,6.905,6.7499,6.7922,6.7346,-22.388,-68.573,-104.74,-566.08,340.57,636.21
3.72,-2.4138,-6.4782,3.2844,0.50312,0.3876,0.70449,0.31675,-12.479,1.5985,2.4394,3.7811,-0.17095,2.6805,30.518,1.7999,-19.178,0,0,0,6.9112,6.7484,6.7725,6.7466,-27.603,-65.11,-98.22,-476.13,351.49,666.4
3.73,-2.5371,-6.4621,3.3078,0.52388,0.32533,0.74541,0.25313,-12.175,1.6133,2.2428,3.5462,0.55735,2.6369,30.22,1.1665,-20.126,0,0,0,6.9119,6.7471,6.7496,6.7526,-31.899,-61.554,-91.433,-382.46,359.23,689.94
3.74,-2.6573,-6.4459,3.3293,0.53446,0.26984,0.77629,0.19726,-11.875,1.6219,2.0371,3.2127,1.083,2.5877,29.883,0.56899,-21.006,0,0,0,6.9088,6.7454,6.7247,6.7512,-35.244,-57.935,-84.441,-286.26,364.02,707.45
3.75,-2.7746,-6.4297,3.3486,0.53744,0.22395,0.79891,0.15081,-11.577,1.6248,1.823,2.8546,1.4137,2.5315,29.518,0.0078797,-21.815,0,0,0,6.9036,6.7425,6.6984,6.7424,-37.619,-54.283,-77.302,-188.7,366.08,719.53
3.76,-2.8889,-6.4135,3.3657,0.53556,0.18752,0.8156,0.11317,-11.284,1.6222,1.6011,2.5147,1.5881,2.4664,29.134,-0.51664,-22.552,0,0,0,6.8978,6.7381,6.6705,6.727,-39.017,-50.622,-70.067,-90.977,365.63,726.81
3.77,-3.0003,-6.3973,3.3806,0.53088,0.15916,0.82823,0.082906,-10.995,1.6146,1.3722,2.2095,1.6464,2.3906,28.741,-1.0046,-23.216,0,0,0,6.8921,6.7325,6.6408,6.706,-39.442,-46.978,-62.78,5.7414,362.89,729.89
3.78,-3.1088,-6.3812,3.3931,0.52479,0.13725,0.83805,0.058496,-10.709,1.6023,1.137,1.941,1.6203,2.3023,28.348,-1.4563,-23.807,0,0,0,6.8872,6.7259,6.6094,6.6805,-38.91,-43.371,-55.481,100.27,358.1,729.4
3.79,-3.2145,-6.3653,3.4033,0.51819,0.12036,0.84587,0.038675,-10.428,1.5856,0.89627,1.7056,1.5319,2.1999,27.966,-1.8722,-24.326,0,0,0,6.8834,6.7189,6.5767,6.6518,-37.448,-39.822,-48.202,191.43,351.47,725.94
3.8,-3.3174,-6.3495,3.411,0.51166,0.10734,0.85216,0.022458,-10.15,1.5649,0.65072,1.498,1.3964,2.0821,27.602,-2.253,-24.771,0,0,0,6.8807,6.7119,6.5434,6.621,-35.097,-36.347,-40.97,278.03,343.23,720.12
3.81,-3.4175,-6.334,3.4163,0.50558,0.097323,0.85722,0.0091022,-9.8757,1.5406,0.40108,1.3129,1.2242,1.9479,27.267,-2.5995,-25.145,0,0,0,6.879,6.7051,6.5103,6.5894,-31.907,-32.962,-33.805,358.9,333.61,712.57
3.82,-3.5149,-6.3187,3.419,0.50022,0.089628,0.86125,-0.0019482,-9.6046,1.513,0.14806,1.1458,1.0226,1.7972,26.967,-2.9126,-25.448,0,0,0,6.878,6.6988,6.4786,6.5584,-27.942,-29.679,-26.722,432.85,322.82,703.9
3.83,-3.6096,-6.3037,3.4192,0.49576,0.083747,0.86434,-0.011109,-9.3362,1.4825,-0.10764,0.99299,0.79743,1.6306,26.71,-3.1934,-25.68,0,0,0,6.8775,6.6931,6.4493,6.5294,-23.277,-26.508,-19.729,498.71,311.1,694.72
3.84,-3.7016,-6.2891,3.4169,0.49234,0.079287,0.86658,-0.018694,-9.0702,1.4493,-0.36531,0.85146,0.55309,1.4497,26.503,-3.4432,-25.843,0,0,0,6.8769,6.688,6.4238,6.5039,-17.998,-23.459,-12.828,555.3,298.66,685.64
3.85,-3.791,-6.2747,3.4119,0.49006,0.075941,0.86802,-0.024943,-8.806,1.4137,-0.62426,0.71896,0.29363,1.2568,26.352,-3.663,-25.937,0,0,0,6.8758,6.6835,6.4034,6.4834,-12.205,-20.537,-6.0138,601.42,285.74,677.28
3.86,-3.8777,-6.2608,3.4044,0.48899,0.073468,0.86867,-0.030041,-8.543,1.3761,-0.88382,0.5938,0.022839,1.0554,26.261,-3.8543,-25.963,0,0,0,6.8738,6.6795,6.3892,6.4691,-6.0086,-17.745,0.72246,635.91,272.54,670.25
3.87,-3.9619,-6.2472,3.3942,0.48919,0.071672,0.86856,-0.034136,-8.2806,1.3367,-1.1433,0.47479,-0.25564,0.84949,26.233,-4.0184,-25.923,0,0,0,6.8707,6.6763,6.3823,6.4621,0.46994,-15.086,7.3977,657.57,259.31,665.17
3.88,-4.0434,-6.2341,3.3815,0.49067,0.070396,0.86769,-0.037346,-8.0181,1.2958,-1.4021,0.36117,-0.53818,0.64368,26.27,-4.1565,-25.815,0,0,0,6.8664,6.674,6.3832,6.4632,7.0961,-12.559,14.034,665.24,246.26,662.64
3.89,-4.1222,-6.2213,3.3662,0.49345,0.069511,0.86608,-0.039767,-7.7549,1.2537,-1.6594,0.25256,-0.82125,0.4428,26.375,-4.27,-25.642,0,0,0,6.8613,6.673,6.3924,6.4727,13.724,-10.16,20.661,657.72,233.61,663.3
3.9,-4.1984,-6.209,3.3483,0.49749,0.068907,0.86373,-0.041484,-7.4904,1.2105,-1.9147,0.14888,-1.1015,0.25155,26.544,-4.3601,-25.402,0,0,0,6.8557,6.6737,6.4099,6.4906,20.196,-7.8842,27.313,633.84,221.6,667.73
3.91,-4.272,-6.1971,3.3279,0.50278,0.068496,0.86064,-0.042568,-7.2238,1.1666,-2.1672,0.050291,-1.3758,0.074177,26.777,-4.428,-25.095,0,0,0,6.8503,6.6765,6.4352,6.5164,26.342,-5.7249,34.03,592.41,210.44,676.57
3.92,-4.3429,-6.1857,3.305,0.50926,0.068199,0.85682,-0.043086,-6.9546,1.122,-2.4164,-0.042861,-1.6415,-0.085815,27.07,-4.4749,-24.721,0,0,0,6.8459,6.6819,6.4673,6.5492,31.982,-3.6719,40.861,532.26,200.36,690.43
3.93,-4.4111,-6.1747,3.2796,0.51687,0.067954,0.85227,-0.0431,-6.6823,1.0771,-2.6614,-0.13013,-1.8969,-0.22586,27.415,-4.5018,-24.278,0,0,0,6.8432,6.69,6.5051,6.5879,36.921,-1.7134,47.858,452.2,191.58,709.91
3.94,-4.4765,-6.1641,3.2518,0.52554,0.067707,0.84699,-0.04267,-6.4062,1.0321,-2.9017,-0.21108,-2.1408,-0.34445,27.805,-4.5095,-23.763,0,0,0,6.8427,6.7007,6.5466,6.6307,40.957,0.16471,55.079,351.76,184.28,735.13
3.95,-4.5392,-6.154,3.2216,0.5352,0.067411,0.84099,-0.041854,-6.126,0.987,-3.1364,-0.28539,-2.3732,-0.44128,28.23,-4.4987,-23.175,0,0,0,6.8447,6.7139,6.59,6.6757,43.902,1.9766,62.569,234.97,178.29,763.05
3.96,-4.5991,-6.1444,3.1891,0.54576,0.067032,0.83426,-0.040706,-5.8415,0.94214,-3.3649,-0.35307,-2.5948,-0.51721,28.679,-4.4701,-22.511,0,0,0,6.8491,6.7287,6.633,6.7204,45.621,3.734,70.335,107.55,173.34,789.41
3.97,-4.656,-6.1352,3.1543,0.55716,0.066539,0.8268,-0.039277,-5.5524,0.89765,-3.5864,-0.41443,-2.8066,-0.57405,29.138,-4.4242,-21.768,0,0,0,6.8554,6.7443,6.6735,6.7627,46.037,5.4459,78.338,-24.733,169.13,809.95
3.98,-4.7101,-6.1264,3.1174,0.56933,0.065911,0.8186,-0.037613,-5.2588,0.85371,-3.8,-0.47004,-3.0098,-0.61422,29.595,-4.3613,-20.944,0,0,0,6.8624,6.7595,6.7099,6.8007,45.129,7.1182,86.5,-156.15,165.38,820.4
3.99,-4.7612,-6.1181,3.0783,0.5822,0.06513,0.80964,-0.035754,-4.9606,0.81048,-4.005,-0.5207,-3.2051,-0.64046,30.037,-4.282,-20.038,0,0,0,6.869,6.7734,6.7409,6.8328,42.936,8.7542,94.698,-280.94,161.81,816.5
4,-4.8093,-6.1102,3.0373,0.59571,0.064184,0.79992,-0.03373,-4.6581,0.76812,-4.2005,-0.56732,-3.3928,-0.65558,30.45,-4.1864,-19.05,0,0,0,6.8737,6.785,6.7656,6.8575,39.552,10.354,102.77,-393.36,158.12,793.99
4.01,-4.8543,-6.1027,2.9944,0.60978,0.063066,0.78942,-0.031566,-4.3517,0.7268,-4.3857,-0.61086,-3.5716,-0.66228,30.824,-4.075,-17.983,0,0,0,6.8755,6.7937,6.7838,6.874,35.129,11.915,110.5,-487.68,154.04,748.61
4.02,-4.8963,-6.0957,2.9496,0.62436,0.06177,0.77814,-0.02928,-4.0418,0.68668,-4.5599,-0.65217,-3.7386,-0.66301,31.15,-3.9482,-16.842,0,0,0,6.8732,6.7997,6.7961,6.882,29.878,13.433,117.65,-558.13,149.27,676.09
4.03,-4.9352,-6.089,2.9032,0.63934,0.060295,0.76609,-0.02688,-3.7289,0.64789,-4.7223,-0.69196,-3.8887,-0.65989,31.42,-3.8065,-15.633,0,0,0,6.8661,6.8035,6.8033,6.8813,24.065,14.897,123.92,-599.03,143.53,572.24
4.04,-4.9709,-6.0827,2.8552,0.6546,0.058641,0.7533,-0.024372,-3.4136,0.61059,-4.8724,-0.73059,-4.0141,-0.65466,31.63,-3.6505,-14.368,0,0,0,6.8542,6.8061,6.8072,6.8729,18.002,16.3,128.99,-608.73,136.72,437.61
4.05,-5.0034,-6.0768,2.8058,0.67002,0.05681,0.73984,-0.021754,-3.0965,0.57493,-5.0095,-0.76803,-4.1066,-0.64853,31.78,-3.4808,-13.058,0,0,0,6.8383,6.8083,6.8093,6.8588,11.978,17.629,132.6,-592.21,129.03,280.53
4.06,-5.0328,-6.0712,2.7551,0.68543,0.054805,0.72582,-0.019028,-2.7782,0.54102,-5.1334,-0.80382,-4.159,-0.6422,31.871,-3.2982,-11.721,0,0,0,6.8199,6.8111,6.811,6.8413,6.2266,18.878,134.56,-555.05,120.66,110.08
4.07,-5.059,-6.066,2.7032,0.70065,0.052634,0.71138,-0.016195,-2.4593,0.509,-5.2439,-0.83729,-4.1656,-0.63607,31.906,-3.1035,-10.373,0,0,0,6.8007,6.8153,6.8137,6.8226,0.92697,20.041,134.78,-502.83,111.85,-64.694
4.08,-5.082,-6.061,2.6503,0.71549,0.050304,0.69668,-0.013262,-2.1402,0.47899,-5.3409,-0.86765,-4.1234,-0.63027,31.891,-2.8977,-9.0312,0,0,0,6.7826,6.8214,6.8182,6.8049,-3.7985,21.114,133.28,-441.15,102.79,-234.73
4.09,-5.1018,-6.0564,2.5964,0.72979,0.047822,0.68192,-0.010237,-1.8216,0.45108,-5.4246,-0.89416,-4.0324,-0.62482,31.832,-2.6815,-7.7129,0,0,0,6.7673,6.8294,6.8246,6.7901,-7.8831,22.096,130.14,-375.59,93.702,-390.96
4.1,-5.1184,-6.052,2.5418,0.7434,0.045199,0.66728,-0.0071392,-1.5037,0.42539,-5.4953,-0.91631,-3.8965,-0.61964,31.736,-2.456,-6.4334,0,0,0,6.7562,6.8389,6.8328,6.7795,-11.316,22.989,125.54,-311.75,84.806,-524.33
4.11,-5.1319,-6.0478,2.4865,0.75619,0.042445,0.65296,-0.0039869,-1.187,0.40199,-5.5535,-0.93391,-3.7232,-0.61464,31.608,-2.222,-5.2061,0,0,0,6.7504,6.8489,6.842,6.7741,-14.142,23.794,119.76,-255.2,76.315,-625.77
4.12,-5.1422,-6.0439,2.4308,0.7681,0.039568,0.63911,-0.00080362,-0.87165,0.38097,-5.5996,-0.94723,-3.5239,-0.60974,31.455,-1.9804,-4.041,0,0,0,6.7504,6.8582,6.851,6.7743,-16.462,24.517,113.15,-210.92,68.4,-687.46
4.13,-5.1493,-6.0402,2.3746,0.77909,0.036577,0.62584,0.0023872,-0.55796,0.36241,-5.6345,-0.95687,-3.312,-0.60486,31.28,-1.732,-2.9444,0,0,0,6.7554,6.8663,6.8591,6.7792,-18.402,25.163,106.13,-178.94,60.904,-711.34
4.14,-5.1533,-6.0367,2.3181,0.78918,0.033477,0.61322,0.0055632,-0.24611,0.34635,-5.6588,-0.96356,-3.0993,-0.59995,31.087,-1.4774,-1.9186,0,0,0,6.7642,6.8726,6.866,6.7876,-20.074,25.735,99.032,-156.92,53.507,-704.03
4.15,-5.1542,-6.0333,2.2614,0.79843,0.030275,0.60127,0.0087045,0.063731,0.33288,-5.6731,-0.96796,-2.8952,-0.59491,30.879,-1.2175,-0.96308,0,0,0,6.7751,6.8771,6.8715,6.7982,-21.566,26.233,92.133,-142.5,45.889,-672.23
4.16,-5.1521,-6.03,2.2047,0.8069,0.026976,0.58996,0.011794,0.37142,0.32202,-5.6783,-0.97059,-2.7067,-0.58963,30.656,-0.95302,-0.074594,0,0,0,6.7868,6.8796,6.8752,6.8098,-22.941,26.651,85.647,-133.32,37.732,-622.59
4.17,-5.1468,-6.0268,2.1479,0.81467,0.023585,0.57925,0.014818,0.67682,0.31383,-5.6748,-0.97173,-2.5384,-0.5839,30.42,-0.68477,0.75172,0,0,0,6.798,6.8801,6.8773,6.8213,-24.242,26.984,79.718,-127.03,28.715,-561.78
4.18,-5.1385,-6.0237,2.0912,0.82184,0.020109,0.56908,0.017765,0.97979,0.30833,-5.6634,-0.97137,-2.3924,-0.57749,30.172,-0.41366,1.5219,0,0,0,6.8076,6.8789,6.8779,6.8319,-25.484,27.222,74.426,-121.27,18.519,-496.48
4.19,-5.1272,-6.0207,2.0347,0.82849,0.016558,0.55938,0.020624,1.2802,0.30556,-5.6445,-0.96918,-2.2682,-0.57008,29.911,-0.1407,2.2424,0,0,0,6.8149,6.8764,6.8774,6.8412,-26.661,27.35,69.782,-113.69,6.8234,-433.35
4.2,-5.1129,-6.0176,1.9783,0.8347,0.012942,0.55006,0.023386,1.578,0.30552,-5.6187,-0.96455,-2.1635,-0.56128,29.639,0.13292,2.9195,0,0,0,6.8192,6.8732,6.8764,6.8487,-27.744,27.352,65.73,-102.11,-6.6376,-378.65
4.21,-5.0957,-6.0145,1.9223,0.84052,0.009279,0.54107,0.026041,1.873,0.30822,-5.5863,-0.95666,-2.0742,-0.55071,29.357,0.40587,3.5587,0,0,0,6.8207,6.8695,6.8751,6.8544,-28.689,27.212,62.175,-86.329,-21.548,-334.1
4.22,-5.0755,-6.0114,1.8666,0.84602,0.0055876,0.53236,0.028582,2.1651,0.31363,-5.5476,-0.94482,-1.9963,-0.53808,29.066,0.67665,4.1643,0,0,0,6.8199,6.8656,6.8737,6.8585,-29.46,26.919,59.018,-67.366,-37.229,-298.61
4.23,-5.0524,-6.0083,1.8114,0.85121,0.0018908,0.5239,0.030999,2.4542,0.32174,-5.5031,-0.92857,-1.9266,-0.52328,28.768,0.94371,4.7401,0,0,0,6.8176,6.8619,6.8722,6.8613,-30.029,26.467,56.176,-46.262,-52.998,-271.04
4.24,-5.0264,-6.005,1.7566,0.85614,-0.0017862,0.51567,0.033286,2.7404,0.33249,-5.4529,-0.90766,-1.8621,-0.50629,28.466,1.2055,5.2887,0,0,0,6.8142,6.8585,6.8709,6.8631,-30.381,25.861,53.575,-24.056,-68.171,-250.26
4.25,-4.9976,-6.0016,1.7023,0.86082,-0.0054176,0.50765,0.035436,3.0236,0.34582,-5.3974,-0.88213,-1.8005,-0.48725,28.161,1.4604,5.8122,0,0,0,6.8105,6.8556,6.8699,6.8642,-30.51,25.108,51.152,-1.7883,-82.065,-235.13
4.26,-4.966,-5.9981,1.6487,0.86525,-0.0089778,0.49985,0.037446,3.3036,0.36167,-5.3368,-0.85228,-1.7399,-0.46642,27.856,1.7072,6.3121,0,0,0,6.807,6.8536,6.8693,6.8647,-30.42,24.226,48.857,19.501,-93.996,-224.52
4.27,-4.9315,-5.9944,1.5956,0.86946,-0.012443,0.49228,0.039315,3.5807,0.37994,-5.2712,-0.81873,-1.6791,-0.44422,27.553,1.9446,6.7896,0,0,0,6.8043,6.8524,6.8691,6.8649,-30.127,23.237,46.65,38.774,-103.28,-217.29
4.28,-4.8943,-5.9905,1.5433,0.87345,-0.015793,0.48493,0.041045,3.8547,0.40053,-5.201,-0.78237,-1.6174,-0.42114,27.254,2.1717,7.2453,0,0,0,6.8027,6.8522,6.8694,6.8648,-29.655,22.171,44.504,54.988,-109.24,-212.3
4.29,-4.8544,-5.9863,1.4916,0.87722,-0.019013,0.47782,0.042639,4.1258,0.42333,-5.1264,-0.74439,-1.5546,-0.39785,26.961,2.3879,7.6798,0,0,0,6.8028,6.8529,6.8699,6.8645,-29.04,21.065,42.4,67.264,-111.27,-208.53
4.3,-4.8118,-5.982,1.4407,0.88078,-0.022092,0.47096,0.044104,4.394,0.44825,-5.0475,-0.70614,-1.491,-0.375,26.674,2.593,8.0935,0,0,0,6.8044,6.8544,6.8708,6.8641,-28.323,19.959,40.33,75.701,-109.41,-205.6
4.31,-4.7666,-5.9774,1.3907,0.88413,-0.025028,0.46435,0.04545,4.6593,0.47516,-4.9646,-0.66892,-1.4268,-0.35323,26.395,2.7872,8.4865,0,0,0,6.8074,6.8566,6.8719,6.8636,-27.538,18.889,38.286,80.773,-103.9,-203.35
4.32,-4.7187,-5.9725,1.3415,0.88728,-0.027824,0.45802,0.046687,4.9219,0.50396,-4.8779,-0.63396,-1.3625,-0.33309,26.123,2.971,8.8592,0,0,0,6.8117,6.8594,6.8732,6.863,-26.717,17.892,36.262,82.958,-94.981,-201.66
4.33,-4.6681,-5.9673,1.2931,0.89024,-0.030491,0.45194,0.047826,5.1818,0.53455,-4.7875,-0.60239,-1.2983,-0.31507,25.86,3.1454,9.2118,0,0,0,6.817,6.8625,6.8746,6.8622,-25.887,17,34.252,82.73,-82.907,-200.39
4.34,-4.615,-5.9618,1.2457,0.89302,-0.033045,0.44614,0.048879,5.4391,0.56684,-4.6937,-0.57527,-1.2346,-0.29959,25.606,3.3115,9.5443,0,0,0,6.8231,6.8658,6.8758,6.861,-25.069,16.244,32.253,80.567,-67.923,-199.39
4.35,-4.5594,-5.9559,1.1993,0.89561,-0.035506,0.4406,0.049857,5.6939,0.60075,-4.5967,-0.55354,-1.1716,-0.28701,25.359,3.4708,9.8569,0,0,0,6.8297,6.8691,6.8769,6.8594,-24.28,15.651,30.263,76.945,-50.279,-198.53
4.36,-4.5012,-5.9498,1.1538,0.89804,-0.037903,0.43533,0.050771,5.9463,0.63624,-4.4966,-0.53804,-1.1097,-0.27764,25.12,3.6251,10.15,0,0,0,6.8365,6.8721,6.8775,6.8571,-23.533,15.246,28.282,72.338,-30.221,-197.68
4.37,-4.4405,-5.9432,1.1094,0.9003,-0.040266,0.43032,0.051632,6.1964,0.67325,-4.3937,-0.52952,-1.0489,-0.27172,24.888,3.7764,10.423,0,0,0,6.8432,6.8747,6.8777,6.8542,-22.835,15.053,26.31,67.224,-7.997,-196.69
4.38,-4.3772,-5.9363,1.0659,0.9024,-0.042633,0.42556,0.052446,6.4441,0.71176,-4.2882,-0.52861,-0.98949,-0.26946,24.663,3.927,10.676,0,0,0,6.8497,6.8767,6.8772,6.8504,-22.189,15.093,24.349,62.078,16.144,-195.42
4.39,-4.3116,-5.929,1.0236,0.90435,-0.045043,0.42106,0.053221,6.6896,0.75179,-4.1803,-0.53587,-0.93142,-0.271,24.444,4.0791,10.91,0,0,0,6.8557,6.8779,6.8759,6.8458,-21.592,15.382,22.403,57.37,41.954,-193.75
4.4,-4.2435,-5.9212,0.98234,0.90615,-0.04754,0.4168,0.05396,6.933,0.79336,-4.0701,-0.55172,-0.87473,-0.27645,24.231,4.2355,11.124,0,0,0,6.861,6.8783,6.8739,6.8402,-21.039,15.936,20.476,53.251,69.091,-191.56
4.41,-4.1729,-5.9131,0.9422,0.90781,-0.05017,0.41277,0.054667,7.1743,0.83652,-3.9579,-0.57649,-0.81943,-0.28585,24.023,4.3988,11.319,0,0,0,6.8655,6.8778,6.871,6.8337,-20.526,16.767,18.574,49.436,97.091,-188.8
4.42,-4.1,-5.9045,0.90319,0.90933,-0.052983,0.40896,0.055341,7.4135,0.88137,-3.8438,-0.61035,-0.76566,-0.29921,23.82,4.5718,11.496,0,0,0,6.8693,6.8764,6.8672,6.8263,-20.051,17.879,16.702,45.602,125.48,-185.41
4.43,-4.0247,-5.8955,0.86533,0.91072,-0.056028,0.40537,0.05598,7.6507,0.928,-3.728,-0.65338,-0.71363,-0.31648,23.622,4.7573,11.653,0,0,0,6.8722,6.8739,6.8626,6.8183,-19.615,19.276,14.868,41.429,153.77,-181.35
4.44,-3.947,-5.8859,0.82864,0.91197,-0.059356,0.40198,0.056578,7.8859,0.97656,-3.6108,-0.70549,-0.66366,-0.33756,23.428,4.9582,11.793,0,0,0,6.8743,6.8705,6.8571,6.8097,-19.224,20.953,13.078,36.597,181.51,-176.56
4.45,-3.867,-5.8759,0.79312,0.91309,-0.063019,0.39878,0.057129,8.1193,1.0272,-3.4922,-0.7665,-0.61617,-0.36234,23.237,5.1773,11.915,0,0,0,6.8756,6.8662,6.8509,6.8007,-18.886,22.903,11.339,30.784,208.2,-170.98
4.46,-3.7846,-5.8654,0.75879,0.91409,-0.067066,0.39574,0.057623,8.3507,1.0802,-3.3725,-0.83607,-0.57171,-0.39062,23.05,5.4171,12.02,0,0,0,6.8762,6.8611,6.8439,6.7915,-18.613,25.112,9.6609,23.672,233.38,-164.57
4.47,-3.6999,-5.8543,0.72567,0.91497,-0.071546,0.39286,0.05805,8.5803,1.1356,-3.2519,-0.91373,-0.53098,-0.42221,22.865,5.6803,12.109,0,0,0,6.8762,6.8553,6.8364,6.7823,-18.418,27.564,8.0509,14.938,256.57,-157.27
4.48,-3.613,-5.8427,0.69376,0.91573,-0.076503,0.3901,0.058396,8.808,1.1939,-3.1304,-0.99885,-0.49477,-0.45686,22.681,5.9691,12.181,0,0,0,6.8757,6.8489,6.8284,6.7734,-18.321,30.235,6.5186,4.2634,277.3,-149.03
4.49,-3.5238,-5.8304,0.66307,0.91637,-0.081981,0.38743,0.058649,9.0339,1.2551,-3.0083,-1.0907,-0.46403,-0.49429,22.498,6.2857,12.239,0,0,0,6.8748,6.842,6.82,6.7651,-18.341,33.1,5.0736,-8.6737,295.09,-139.79
