t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
5.81,-1.9029,6.3098,1.7274,0.081836,-0.204,0.59665,-0.77181,-9.2061,-2.6381,1.8887,0.29347,-1.0192,-0.8603,13.309,-28.635,-3.2004,0,0,0,6.8139,6.8591,6.8711,6.8777,30.992,14.37,1.9821,-113.5,40.612,138.05
5.82,-1.9943,6.282,1.7461,0.088754,-0.20495,0.596,-0.7713,-9.0714,-2.9238,1.8569,0.32088,-0.989,-0.84006,13.614,-28.49,-3.1741,0,0,0,6.8215,6.86,6.8684,6.8748,29.941,14.783,3.2329,-96.547,42.136,112.23
5.83,-2.0844,6.2513,1.7645,0.095648,-0.20575,0.59524,-0.77085,-8.9338,-3.2079,1.8253,0.34208,-0.96642,-0.8241,13.909,-28.34,-3.1366,0,0,0,6.8289,6.8608,6.8648,6.8715,29.063,15.218,4.2303,-78.936,45.28,87.485
5.84,-2.173,6.2178,1.7826,0.10254,-0.20643,0.5944,-0.77043,-8.7933,-3.4905,1.7941,0.35745,-0.95159,-0.81277,14.196,-28.185,-3.0903,0,0,0,6.836,6.8615,6.8602,6.8675,28.364,15.694,4.9883,-60.685,50.124,64.455
5.85,-2.2602,6.1815,1.8004,0.10945,-0.20701,0.5935,-0.77002,-8.6499,-3.7716,1.7635,0.36757,-0.94463,-0.80643,14.477,-28.026,-3.0376,0,0,0,6.8427,6.8622,6.8545,6.8631,27.851,16.227,5.5273,-41.808,56.751,43.787
5.86,-2.346,6.1424,1.8179,0.11639,-0.20754,0.59255,-0.76959,-8.5038,-4.051,1.7334,0.37318,-0.94566,-0.80544,14.753,-27.86,-2.9804,0,0,0,6.849,6.8629,6.8477,6.8581,27.53,16.835,5.8741,-22.318,65.243,26.127
5.87,-2.4303,6.1005,1.8351,0.12339,-0.20805,0.59156,-0.76912,-8.3548,-4.3288,1.7039,0.37524,-0.95482,-0.81018,15.028,-27.689,-2.9206,0,0,0,6.8547,6.8636,6.8395,6.8526,27.407,17.538,6.062,-2.2273,75.683,12.12
5.88,-2.5131,6.0558,1.8519,0.13047,-0.20856,0.59055,-0.76859,-8.2032,-4.6048,1.675,0.37489,-0.97228,-0.82102,15.302,-27.509,-2.8596,0,0,0,6.8599,6.8644,6.8301,6.8465,27.488,18.355,6.1308,18.45,88.152,2.4131
5.89,-2.5943,6.0084,1.8686,0.13764,-0.20911,0.58951,-0.76799,-8.0488,-4.8789,1.6467,0.37344,-0.99823,-0.83834,15.578,-27.321,-2.7982,0,0,0,6.8643,6.8651,6.8192,6.8399,27.778,19.308,6.1265,39.663,102.7,-2.4706
5.9,-2.674,5.9582,1.8849,0.14493,-0.20975,0.58843,-0.7673,-7.8916,-5.1512,1.619,0.37223,-1.0329,-0.86248,15.858,-27.123,-2.7371,0,0,0,6.868,6.8657,6.8069,6.8328,28.282,20.416,6.0966,61.112,119.16,-2.8043
5.91,-2.7522,5.9054,1.9009,0.15236,-0.21049,0.5873,-0.76653,-7.7316,-5.4213,1.592,0.37243,-1.0764,-0.89369,16.145,-26.912,-2.6762,0,0,0,6.8708,6.8662,6.7935,6.8252,29,21.697,6.0836,82.396,137.27,0.81727
5.92,-2.8287,5.8498,1.9167,0.15996,-0.21138,0.5861,-0.76565,-7.5687,-5.6894,1.5655,0.37501,-1.1288,-0.93209,16.439,-26.688,-2.6153,0,0,0,6.8727,6.8664,6.7791,6.8171,29.928,23.166,6.1241,103.11,156.79,7.7981
5.93,-2.9035,5.7916,1.9322,0.16775,-0.21244,0.58481,-0.76467,-7.4028,-5.955,1.5397,0.38073,-1.1903,-0.9777,16.744,-26.448,-2.5535,0,0,0,6.8736,6.8661,6.7638,6.8087,31.059,24.836,6.2488,122.87,177.46,17.542
5.94,-2.9767,5.7307,1.9475,0.17577,-0.21371,0.58341,-0.76359,-7.2338,-6.2183,1.5144,0.39014,-1.2607,-1.0304,17.061,-26.191,-2.4899,0,0,0,6.8735,6.8655,6.7479,6.8001,32.381,26.718,6.4822,141.25,199.01,29.454
5.95,-3.0482,5.6672,1.9625,0.18403,-0.21521,0.58187,-0.76239,-7.0615,-6.4788,1.4899,0.40361,-1.3399,-1.09,17.392,-25.913,-2.4234,0,0,0,6.8724,6.8643,6.7316,6.7912,33.878,28.819,6.8431,157.87,221.21,42.938
5.96,-3.1179,5.6012,1.9773,0.19258,-0.21698,0.58016,-0.76109,-6.8859,-6.7364,1.466,0.42135,-1.4276,-1.1561,17.739,-25.613,-2.3526,0,0,0,6.8701,6.8627,6.7152,6.7823,35.531,31.144,7.3442,172.32,243.79,57.397
5.97,-3.1859,5.5325,1.9919,0.20143,-0.21903,0.57824,-0.75966,-6.7067,-6.991,1.4428,0.44334,-1.5237,-1.2282,18.103,-25.289,-2.276,0,0,0,6.8669,6.8605,6.6989,6.7735,37.316,33.695,7.9923,184.2,266.49,72.236
5.98,-3.252,5.4613,2.0062,0.21062,-0.22138,0.57609,-0.75812,-6.5238,-7.2421,1.4205,0.46941,-1.6274,-1.3059,18.486,-24.939,-2.1923,0,0,0,6.8626,6.8579,6.6831,6.765,39.205,36.473,8.7882,193.11,289.07,86.86
5.99,-3.3163,5.3877,2.0203,0.22017,-0.22407,0.57367,-0.75645,-6.3369,-7.4897,1.399,0.49923,-1.7383,-1.3883,18.888,-24.559,-2.0998,0,0,0,6.8574,6.8549,6.668,6.757,41.167,39.475,9.7268,198.66,311.27,100.67
6,-3.3788,5.3116,2.0342,0.23009,-0.22709,0.57095,-0.75465,-6.1459,-7.7332,1.3785,0.53228,-1.8557,-1.4746,19.309,-24.148,-1.9973,0,0,0,6.8512,6.8516,6.6541,6.7497,43.166,42.696,10.797,200.43,332.83,113.08
6.01,-3.4393,5.233,2.0478,0.2404,-0.23047,0.56791,-0.75271,-5.9507,-7.9725,1.3591,0.56792,-1.9785,-1.5638,19.751,-23.705,-1.8835,0,0,0,6.8443,6.848,6.6417,6.7432,45.161,46.129,11.982,198.02,353.49,123.48
6.02,-3.4978,5.1521,2.0613,0.25112,-0.23422,0.56451,-0.7506,-5.7509,-8.2072,1.3409,0.60533,-2.1059,-1.655,20.212,-23.225,-1.7573,0,0,0,6.8367,6.8442,6.6312,6.7379,47.111,49.762,13.258,191.05,373.01,131.28
6.03,-3.5543,5.0689,2.0747,0.26224,-0.23835,0.56073,-0.74833,-5.5463,-8.4369,1.324,0.64358,-2.2364,-1.7469,20.693,-22.709,-1.6181,0,0,0,6.8286,6.8405,6.6228,6.7339,48.966,53.584,14.597,179.1,391.13,135.88
6.04,-3.6087,4.9834,2.0878,0.27376,-0.24285,0.55655,-0.74587,-5.3369,-8.6612,1.3086,0.68165,-2.3689,-1.8383,21.191,-22.153,-1.4653,0,0,0,6.8202,6.8368,6.6169,6.7314,50.675,57.579,15.963,161.78,407.6,136.7
6.05,-3.661,4.8957,2.1008,0.28567,-0.24773,0.55196,-0.74321,-5.1225,-8.8798,1.2948,0.71841,-2.5018,-1.9281,21.706,-21.557,-1.2989,0,0,0,6.8117,6.8334,6.6138,6.7304,52.182,61.73,17.316,138.7,422.15,133.14
6.06,-3.7111,4.8058,2.1137,0.29795,-0.25299,0.54693,-0.74032,-4.9028,-9.0922,1.2827,0.75271,-2.6337,-2.015,22.234,-20.918,-1.1192,0,0,0,6.8034,6.8304,6.6134,6.7312,53.43,66.015,18.61,109.92,434.59,125.03
6.07,-3.759,4.7139,2.1265,0.31057,-0.25863,0.54148,-0.7372,-4.6778,-9.298,1.2724,0.78354,-2.763,-2.0979,22.773,-20.236,-0.92703,0,0,0,6.7956,6.828,6.6156,6.7335,54.364,70.414,19.803,76.165,444.79,112.79
6.08,-3.8046,4.6199,2.1392,0.32349,-0.26464,0.53558,-0.73381,-4.4473,-9.4968,1.2642,0.81012,-2.8887,-2.1762,23.32,-19.509,-0.72361,0,0,0,6.7886,6.8265,6.6201,6.7373,54.939,74.903,20.854,38.183,452.6,96.855
6.09,-3.8479,4.524,2.1518,0.33668,-0.271,0.52926,-0.73013,-4.2113,-9.6881,1.258,0.83184,-3.0099,-2.2493,23.871,-18.738,-0.51054,0,0,0,6.7826,6.8259,6.6265,6.7426,55.116,79.458,21.729,-3.2701,457.92,77.685
6.1,-3.8889,4.4262,2.1644,0.35008,-0.2777,0.5225,-0.72616,-3.9699,-9.8714,1.254,0.8483,-3.1257,-2.317,24.421,-17.92,-0.28972,0,0,0,6.7779,6.8263,6.6346,6.7489,54.865,84.053,22.398,-47.439,460.59,55.724
6.11,-3.9273,4.3266,2.1769,0.36366,-0.28474,0.51534,-0.72187,-3.7229,-10.046,1.2522,0.85926,-3.2358,-2.3791,24.966,-17.056,-0.06335,0,0,0,6.7744,6.8277,6.6439,6.7563,54.161,88.661,22.836,-93.569,460.5,31.421
6.12,-3.9633,4.2253,2.1894,0.37736,-0.2921,0.50776,-0.71725,-3.4706,-10.212,1.2527,0.8646,-3.3399,-2.4359,25.503,-16.147,0.16615,0,0,0,6.7724,6.8301,6.6541,6.7643,52.989,93.253,23.02,-140.91,457.52,5.2255
6.13,-3.9967,4.1223,2.2019,0.39114,-0.29976,0.4998,-0.71229,-3.2129,-10.369,1.2555,0.86433,-3.438,-2.4875,26.025,-15.192,0.39616,0,0,0,6.7715,6.8333,6.6647,6.7727,51.341,97.801,22.935,-188.69,451.52,-22.414
6.14,-4.0275,4.0179,2.2145,0.40496,-0.3077,0.49146,-0.70696,-2.9502,-10.516,1.2606,0.85854,-3.5303,-2.5345,26.528,-14.191,0.62391,0,0,0,6.7718,6.8372,6.6753,6.7813,49.216,102.27,22.569,-236.18,442.36,-51.05
6.15,-4.0557,3.9121,2.2272,0.41876,-0.31592,0.48276,-0.70127,-2.6825,-10.653,1.268,0.8474,-3.6169,-2.5773,27.007,-13.146,0.84656,0,0,0,6.773,6.8414,6.6856,6.7897,46.621,106.64,21.913,-282.6,429.93,-80.232
6.16,-4.0812,3.8049,2.2399,0.4325,-0.3244,0.47372,-0.69519,-2.4101,-10.779,1.2775,0.83108,-3.6984,-2.6166,27.459,-12.059,1.0612,0,0,0,6.7749,6.8459,6.6951,6.7976,43.57,110.86,20.964,-327.22,414.08,-109.51
6.17,-4.1039,3.6965,2.2527,0.44616,-0.33313,0.46435,-0.68872,-2.1334,-10.894,1.2892,0.8098,-3.7751,-2.6529,27.877,-10.93,1.2649,0,0,0,6.7772,6.8502,6.7037,6.8048,40.085,114.91,19.723,-369.26,394.69,-138.44
6.18,-4.1238,3.5871,2.2657,0.45969,-0.34209,0.45468,-0.68186,-1.8527,-10.997,1.3028,0.78375,-3.8475,-2.6867,28.259,-9.7614,1.4547,0,0,0,6.7794,6.8542,6.7111,6.8111,36.196,118.74,18.198,-407.98,371.64,-166.57
6.19,-4.1409,3.4766,2.2788,0.47306,-0.35127,0.44471,-0.67459,-1.5684,-11.089,1.3182,0.75311,-3.9159,-2.7186,28.6,-8.5558,1.6279,0,0,0,6.7814,6.8574,6.7171,6.8163,31.939,122.33,16.396,-442.62,344.78,-193.45
6.2,-4.1552,3.3653,2.2921,0.48623,-0.36066,0.43446,-0.6669,-1.2808,-11.168,1.3353,0.71803,-3.9806,-2.7488,28.897,-7.3158,1.7818,0,0,0,6.7827,6.8598,6.7219,6.8202,27.36,125.62,14.334,-472.43,314,-218.64
6.21,-4.1665,3.2533,2.3055,0.49919,-0.37024,0.42395,-0.65878,-0.99058,-11.235,1.3538,0.67861,-4.0415,-2.7776,29.146,-6.0445,1.9138,0,0,0,6.7829,6.861,6.7253,6.8229,22.509,128.59,12.031,-496.65,279.16,-241.68
6.22,-4.175,3.1407,2.3191,0.51189,-0.38002,0.4132,-0.65024,-0.69807,-11.289,1.3735,0.63492,-4.0984,-2.805,29.346,-4.7452,2.0216,0,0,0,6.782,6.8609,6.7278,6.8244,17.448,131.19,9.5092,-514.58,240.17,-262.14
6.23,-4.1805,3.0276,2.333,0.52432,-0.38996,0.40224,-0.64127,-0.40383,-11.33,1.3941,0.587,-4.1509,-2.8309,29.495,-3.4219,2.1033,0,0,0,6.7796,6.8594,6.7294,6.8248,12.239,133.38,6.7969,-526.18,197.35,-279.85
6.24,-4.1831,2.9141,2.347,0.53645,-0.40005,0.39108,-0.63186,-0.10835,-11.357,1.4154,0.53488,-4.1981,-2.8548,29.591,-2.079,2.157,0,0,0,6.7759,6.8567,6.7306,6.8244,6.944,135.13,3.9214,-531.85,151.32,-294.8
6.25,-4.1827,2.8004,2.3613,0.54824,-0.41028,0.37975,-0.62201,0.18781,-11.371,1.4372,0.47863,-4.2392,-2.8764,29.634,-0.72092,2.1813,0,0,0,6.7708,6.8528,6.7315,6.8233,1.6202,136.4,0.91016,-532.04,102.7,-306.99
6.26,-4.1793,2.6867,2.3758,0.55968,-0.42063,0.36829,-0.61172,0.48414,-11.372,1.459,0.41835,-4.2735,-2.8951,29.623,0.6474,2.1749,0,0,0,6.7647,6.8479,6.7325,6.8218,-3.6798,137.18,-2.2091,-527.15,52.12,-316.41
6.27,-4.173,2.5731,2.3905,0.57073,-0.43106,0.35672,-0.601,0.7801,-11.359,1.4806,0.35418,-4.2998,-2.9105,29.56,2.0209,2.1368,0,0,0,6.7577,6.8423,6.7338,6.8201,-8.9074,137.44,-5.4088,-517.63,0.20237,-323.07
6.28,-4.1637,2.4596,2.4054,0.58137,-0.44157,0.3451,-0.58986,1.0752,-11.331,1.5016,0.28635,-4.3174,-2.9221,29.445,3.3945,2.0665,0,0,0,6.7501,6.8362,6.7357,6.8185,-14.018,137.18,-8.6612,-503.89,-52.429,-326.96
6.29,-4.1515,2.3465,2.4205,0.59158,-0.45211,0.33346,-0.57831,1.3688,-11.291,1.5218,0.21512,-4.3253,-2.9292,29.28,4.7627,1.9635,0,0,0,6.7421,6.8299,6.7384,6.8172,-18.973,136.39,-11.939,-486.37,-105.15,-328.07
6.3,-4.1363,2.2338,2.4358,0.60132,-0.46267,0.32185,-0.56636,1.6606,-11.236,1.5408,0.14085,-4.323,-2.9316,29.067,6.1205,1.8278,0,0,0,6.7342,6.8236,6.7419,6.8164,-23.735,135.08,-15.213,-465.49,-157.34,-326.42
6.31,-4.1183,2.1218,2.4513,0.61059,-0.47321,0.31033,-0.55403,1.95,-11.168,1.5582,0.063967,-4.3099,-2.9288,28.806,7.4626,1.6594,0,0,0,6.7264,6.8174,6.7464,6.8162,-28.273,133.25,-18.458,-441.67,-208.36,-322
6.32,-4.0973,2.0105,2.467,0.61936,-0.4837,0.29893,-0.54135,2.2366,-11.087,1.5738,-0.015006,-4.2855,-2.9205,28.502,8.7838,1.4588,0,0,0,6.7191,6.8116,6.7518,6.8167,-32.56,130.92,-21.644,-415.34,-257.61,-314.8
6.33,-4.0736,1.9001,2.4828,0.62762,-0.49412,0.28772,-0.52835,2.5199,-10.993,1.5873,-0.095478,-4.2498,-2.9065,28.156,10.079,1.2268,0,0,0,6.7125,6.8063,6.758,6.818,-36.573,128.1,-24.745,-386.94,-304.45,-304.82
6.34,-4.047,1.7907,2.4987,0.63536,-0.50443,0.27675,-0.51505,2.7996,-10.886,1.5983,-0.17678,-4.2028,-2.8869,27.772,11.344,0.96429,0,0,0,6.7066,6.8016,6.7649,6.8199,-40.293,124.84,-27.731,-356.87,-348.25,-292.06
6.35,-4.0176,1.6824,2.5147,0.64257,-0.51462,0.26606,-0.50149,3.0752,-10.766,1.6065,-0.25815,-4.1448,-2.8615,27.351,12.575,0.67262,0,0,0,6.7016,6.7976,6.7722,6.8224,-43.706,121.15,-30.577,-325.58,-388.4,-276.53
6.36,-3.9855,1.5754,2.5308,0.64924,-0.52465,0.25571,-0.48769,3.3465,-10.634,1.6116,-0.33877,-4.0765,-2.8308,26.898,13.766,0.35332,0,0,0,6.6975,6.7942,6.7798,6.8254,-46.802,117.08,-33.253,-293.48,-424.27,-258.21
6.37,-3.9507,1.4698,2.5469,0.65538,-0.53451,0.24574,-0.4737,3.6131,-10.491,1.6135,-0.41775,-3.9985,-2.795,26.416,14.915,0.0082267,0,0,0,6.6944,6.7916,6.7871,6.8287,-49.574,112.68,-35.731,-261.01,-455.24,-237.1
6.38,-3.9132,1.3656,2.5631,0.66098,-0.54417,0.23618,-0.45956,3.8747,-10.336,1.6117,-0.49412,-3.9119,-2.7546,25.908,16.019,-0.36056,0,0,0,6.6921,6.7895,6.794,6.8321,-52.022,108,-37.985,-228.59,-480.68,-213.21
6.39,-3.8732,1.2631,2.5792,0.66607,-0.55362,0.22707,-0.4453,4.1312,-10.171,1.6062,-0.56685,-3.8177,-2.7102,25.377,17.074,-0.75064,0,0,0,6.6906,6.7881,6.8001,6.8353,-54.148,103.09,-39.986,-196.64,-499.96,-186.53
6.4,-3.8306,1.1623,2.5952,0.67065,-0.56283,0.21842,-0.43097,4.3822,-9.9947,1.5966,-0.63488,-3.7174,-2.6626,24.826,18.08,-1.1593,0,0,0,6.6898,6.7872,6.805,6.8382,-55.958,98.021,-41.707,-165.55,-512.62,-157.13
6.41,-3.7856,1.0632,2.6111,0.67475,-0.5718,0.21026,-0.41659,4.6277,-9.8091,1.5829,-0.69712,-3.6122,-2.6127,24.259,19.035,-1.5837,0,0,0,6.6895,6.7868,6.8088,6.8407,-57.462,92.858,-43.121,-135.46,-518.96,-125.42
6.42,-3.7381,0.96611,2.6268,0.67837,-0.58051,0.20259,-0.40221,4.8673,-9.6142,1.5649,-0.75265,-3.5034,-2.5609,23.678,19.937,-2.0207,0,0,0,6.6894,6.7865,6.8116,6.8427,-58.671,87.661,-44.209,-106.43,-519.53,-91.923
6.43,-3.6882,0.87098,2.6424,0.68156,-0.58894,0.1954,-0.38787,5.1012,-9.4105,1.5425,-0.80065,-3.3918,-2.5079,23.086,20.788,-2.4668,0,0,0,6.6893,6.7864,6.8133,6.8443,-59.595,82.485,-44.955,-78.529,-514.86,-57.164
6.44,-3.6361,0.77793,2.6577,0.68433,-0.59709,0.18869,-0.3736,5.329,-9.1986,1.5156,-0.84041,-3.2785,-2.454,22.487,21.587,-2.9186,0,0,0,6.6891,6.7863,6.8142,6.8454,-60.245,77.379,-45.35,-51.828,-505.51,-21.663
6.45,-3.5817,0.68703,2.6727,0.68671,-0.60493,0.18245,-0.35944,5.5509,-8.979,1.4841,-0.87137,-3.1641,-2.3996,21.882,22.336,-3.3726,0,0,0,6.6886,6.7861,6.8143,6.8461,-60.635,72.388,-45.388,-26.392,-492.02,14.056
6.46,-3.5251,0.59837,2.6873,0.68874,-0.61246,0.17666,-0.34543,5.7667,-8.7521,1.4481,-0.89309,-3.0493,-2.3448,21.275,23.035,-3.8252,0,0,0,6.6879,6.7857,6.8139,6.8464,-60.778,67.551,-45.07,-2.289,-474.93,49.472
6.47,-3.4664,0.51201,2.7016,0.69046,-0.61966,0.17129,-0.33159,5.9764,-8.5184,1.4076,-0.90529,-2.9348,-2.2898,20.668,23.687,-4.2728,0,0,0,6.6869,6.7853,6.8131,6.8465,-60.686,62.9,-44.401,20.415,-454.8,84.062
6.48,-3.4056,0.42803,2.7155,0.69189,-0.62652,0.16633,-0.31796,6.18,-8.2785,1.3627,-0.90783,-2.821,-2.2346,20.062,24.294,-4.7121,0,0,0,6.6857,6.7847,6.812,6.8463,-60.374,58.463,-43.393,41.653,-432.16,117.3
6.49,-3.3428,0.34646,2.7289,0.69308,-0.63302,0.16175,-0.30458,6.3777,-8.0327,1.3134,-0.90075,-2.7084,-2.1793,19.461,24.857,-5.1396,0,0,0,6.6844,6.784,6.8109,6.8461,-59.858,54.263,-42.061,61.357,-407.57,148.68
6.5,-3.278,0.26739,2.7417,0.69405,-0.63916,0.15752,-0.29147,6.5693,-7.7815,1.26,-0.88425,-2.5974,-2.1237,18.866,25.38,-5.5523,0,0,0,6.6831,6.7833,6.8099,6.846,-59.152,50.316,-40.427,79.461,-381.56,177.66
6.51,-3.2114,0.19085,2.754,0.69486,-0.64492,0.15361,-0.27865,6.755,-7.5252,1.2024,-0.85876,-2.4884,-2.0679,18.278,25.865,-5.9472,0,0,0,6.682,6.7827,6.8092,6.8459,-58.274,46.635,-38.518,95.898,-354.68,203.72
6.52,-3.143,0.1169,2.7658,0.69554,-0.6503,0.15,-0.26614,6.9349,-7.2643,1.1411,-0.82489,-2.3818,-2.0117,17.701,26.314,-6.3218,0,0,0,6.6812,6.7822,6.8089,6.8461,-57.24,43.224,-36.365,110.6,-327.48,226.35
6.53,-3.0727,0.045581,2.7768,0.69613,-0.65528,0.14666,-0.25398,7.109,-6.999,1.0761,-0.78348,-2.278,-1.9551,17.134,26.73,-6.6738,0,0,0,6.681,6.7818,6.8093,6.8465,-56.068,40.084,-34.004,123.5,-300.51,245.02
6.54,-3.0008,-0.023066,2.7873,0.69665,-0.65987,0.14358,-0.24215,7.2776,-6.7298,1.0077,-0.73559,-2.177,-1.8981,16.58,27.116,-7.0014,0,0,0,6.6814,6.7817,6.8104,6.8473,-54.776,37.211,-31.479,134.53,-274.31,259.2
6.55,-2.9272,-0.089002,2.797,0.69714,-0.66406,0.14072,-0.23069,7.4407,-6.4568,0.93614,-0.68252,-2.0794,-1.8407,16.039,27.475,-7.303,0,0,0,6.6827,6.7819,6.8124,6.8484,-53.384,34.594,-28.837,143.63,-249.42,268.38
6.56,-2.852,-0.15219,2.806,0.69764,-0.66785,0.13809,-0.21958,7.5984,-6.1804,0.86171,-0.62577,-1.9851,-1.7827,15.512,27.809,-7.5779,0,0,0,6.685,6.7825,6.8152,6.8499,-51.911,32.217,-26.13,150.72,-226.39,272.04
6.57,-2.7752,-0.2126,2.8142,0.69815,-0.67125,0.13565,-0.20883,7.751,-5.9007,0.78467,-0.56709,-1.8945,-1.7244,15.001,28.12,-7.8256,0,0,0,6.6886,6.7834,6.819,6.8517,-50.376,30.058,-23.416,155.74,-205.76,269.64
6.58,-2.697,-0.27019,2.8217,0.6987,-0.67428,0.13341,-0.19842,7.8985,-5.618,0.70529,-0.50842,-1.8077,-1.6659,14.505,28.411,-8.0464,0,0,0,6.6934,6.7848,6.8237,6.8538,-48.803,28.092,-20.759,158.64,-188.07,260.7
6.59,-2.6173,-0.32495,2.8283,0.69929,-0.67695,0.13136,-0.18836,8.0411,-5.3325,0.62383,-0.45184,-1.7247,-1.6073,14.025,28.683,-8.2412,0,0,0,6.6995,6.7865,6.8292,6.856,-47.211,26.286,-18.224,159.46,-173.48,245.35
6.6,-2.5362,-0.37684,2.8341,0.69993,-0.67928,0.12949,-0.17862,8.179,-5.0444,0.54055,-0.39927,-1.6456,-1.5488,13.561,28.937,-8.4115,0,0,0,6.707,6.7886,6.8353,6.8582,-45.62,24.613,-15.87,158.45,-161.69,224.54
6.61,-2.4537,-0.42583,2.8391,0.70061,-0.68131,0.1278,-0.16919,8.3124,-4.7539,0.45568,-0.35235,-1.5704,-1.4909,13.112,29.175,-8.5594,0,0,0,6.7155,6.7912,6.8418,6.8605,-44.047,23.044,-13.748,155.84,-152.37,199.23
6.62,-2.37,-0.47191,2.8432,0.70132,-0.68307,0.1263,-0.16005,8.4413,-4.461,0.36943,-0.3124,-1.4992,-1.4339,12.68,29.398,-8.6874,0,0,0,6.7249,6.7942,6.8485,6.8626,-42.507,21.558,-11.897,151.86,-145.22,170.4
6.63,-2.2849,-0.51504,2.8465,0.70205,-0.68459,0.12498,-0.15117,8.566,-4.1659,0.28199,-0.28048,-1.4317,-1.3781,12.262,29.607,-8.7983,0,0,0,6.7351,6.7974,6.855,6.8645,-41.014,20.134,-10.348,146.75,-139.89,139.02
6.64,-2.1986,-0.55522,2.8489,0.70277,-0.68591,0.12383,-0.14254,8.6866,-3.8689,0.19351,-0.2573,-1.3679,-1.324,11.859,29.801,-8.8954,0,0,0,6.7456,6.8008,6.8613,6.8661,-39.575,18.755,-9.1221,140.74,-136.08,106.07
6.65,-2.1112,-0.59241,2.8504,0.70345,-0.68707,0.12287,-0.13414,8.8032,-3.57,0.10411,-0.24329,-1.3077,-1.2717,11.47,29.982,-8.9819,0,0,0,6.7562,6.8042,6.8671,6.8673,-38.201,17.408,-8.229,134.07,-133.47,72.52
6.66,-2.0226,-0.62661,2.851,0.70408,-0.68811,0.12208,-0.12596,8.9161,-3.2693,0.013894,-0.23854,-1.2507,-1.2217,11.095,30.149,-9.0611,0,0,0,6.7665,6.8076,6.8722,6.868,-36.895,16.083,-7.6704,126.98,-131.72,39.348
6.67,-1.9329,-0.65779,2.8506,0.70463,-0.68907,0.12146,-0.11798,9.0252,-2.967,-0.077096,-0.24285,-1.1968,-1.1741,10.732,30.303,-9.1364,0,0,0,6.7764,6.8106,6.8764,6.8681,-35.662,14.772,-7.4376,119.69,-130.52,7.527
6.68,-1.8421,-0.68595,2.8494,0.70507,-0.69,0.12101,-0.11018,9.1307,-2.6633,-0.16883,-0.25574,-1.1456,-1.1291,10.381,30.445,-9.2109,0,0,0,6.7854,6.8132,6.8796,6.8675,-34.501,13.472,-7.5121,112.45,-129.56,-21.968
6.69,-1.7503,-0.71105,2.8473,0.70537,-0.69092,0.12071,-0.10257,9.2329,-2.3582,-0.26132,-0.27639,-1.097,-1.0867,10.042,30.573,-9.2875,0,0,0,6.7933,6.8153,6.8816,6.8663,-33.412,12.181,-7.8659,105.5,-128.49,-48.163
6.7,-1.6575,-0.73311,2.8442,0.70551,-0.69186,0.12054,-0.095129,9.3316,-2.0519,-0.3546,-0.3037,-1.0506,-1.0471,9.7129,30.688,-9.369,0,0,0,6.7997,6.8167,6.8822,6.8643,-32.39,10.903,-8.4611,99.051,-127.02,-70.084
6.71,-1.5637,-0.75209,2.8402,0.70548,-0.69286,0.12051,-0.087865,9.4271,-1.7445,-0.44872,-0.33629,-1.0061,-1.0101,9.3938,30.791,-9.4574,0,0,0,6.8045,6.8172,6.8815,6.8617,-31.428,9.6432,-9.2501,93.359,-124.81,-86.755
6.72,-1.4689,-0.76799,2.8352,0.70526,-0.69393,0.12059,-0.080776,9.5195,-1.4361,-0.54378,-0.37244,-0.9633,-0.9756,9.0841,30.881,-9.5545,0,0,0,6.8074,6.8169,6.8793,6.8585,-30.519,8.4104,-10.175,88.652,-121.54,-97.202
6.73,-1.3733,-0.78081,2.8293,0.70484,-0.69509,0.12077,-0.073864,9.6089,-1.1269,-0.63984,-0.41016,-0.922,-0.94333,8.7833,30.959,-9.6612,0,0,0,6.8082,6.8158,6.8756,6.8547,-29.651,7.217,-11.17,85.167,-116.89,-100.45
6.74,-1.2768,-0.79053,2.8224,0.70423,-0.69635,0.12103,-0.067133,9.6952,-0.81693,-0.73703,-0.44712,-0.88199,-0.91297,8.491,31.026,-9.7778,0,0,0,6.8069,6.8138,6.8704,6.8506,-28.811,6.0782,-12.157,83.139,-110.55,-95.528
6.75,-1.1794,-0.79714,2.8146,0.70343,-0.6977,0.12137,-0.060588,9.7787,-0.50639,-0.83543,-0.48065,-0.84314,-0.88411,8.207,31.081,-9.904,0,0,0,6.8033,6.8109,6.8639,6.8464,-27.983,5.0127,-13.05,82.803,-102.18,-81.458
6.76,-1.0812,-0.80065,2.8057,0.70246,-0.69912,0.12178,-0.05423,9.8594,-0.19534,-0.93514,-0.50779,-0.80537,-0.85623,7.9314,31.126,-10.038,0,0,0,6.7974,6.8075,6.8562,6.8424,-27.149,4.0424,-13.753,84.394,-91.473,-57.268
6.77,-0.98221,-0.80105,2.7958,0.70136,-0.7006,0.12224,-0.048063,9.9374,0.11611,-1.0362,-0.52524,-0.76866,-0.82871,7.6642,31.162,-10.178,0,0,0,6.7893,6.8035,6.8475,6.839,-26.288,3.1913,-14.161,87.978,-78.386,-22.663
