t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
7.06,-0.64173,3.1789,1.1446,0.83521,-0.22658,0.2879,-0.41012,8.3133,-8.318,-0.089645,0.92528,-4.2197,-1.3402,9.7349,2.078,0.87408,0,0,0,3.1221,3.1453,3.003,3.1398,-63.421,37.275,-1.2315,-37.15,-39.859,-7.3503
7.07,-0.55812,3.0958,1.1438,0.84412,-0.23017,0.26883,-0.40276,8.4075,-8.2954,-0.080967,0.9609,-4.4359,-1.3869,9.0989,2.4487,0.8614,0,0,0,3.0458,3.0649,2.9248,3.0629,-63.763,36.864,-1.3037,-31.16,-42.167,-7.1038
7.08,-0.4736,3.013,1.143,0.85281,-0.23399,0.24858,-0.39518,8.4953,-8.2691,-0.07242,0.99587,-4.6492,-1.4324,8.4599,2.8152,0.84801,0,0,0,2.975,2.9889,2.8537,2.9914,-64.044,36.431,-1.3735,-25.157,-44.454,-6.8527
7.09,-0.38824,2.9305,1.1423,0.86121,-0.23801,0.22717,-0.38739,8.5767,-8.2391,-0.064009,1.0298,-4.8554,-1.4758,7.8183,3.1773,0.83394,0,0,0,2.9101,2.9175,2.7903,2.9258,-64.266,35.975,-1.4408,-19.145,-46.716,-6.5974
7.1,-0.30209,2.8482,1.1417,0.86922,-0.24219,0.20461,-0.37939,8.6516,-8.2055,-0.055743,1.0621,-5.0496,-1.5161,7.1747,3.5347,0.8192,0,0,0,2.8516,2.8512,2.7354,2.8664,-64.427,35.497,-1.5054,-13.129,-48.954,-6.3381
7.11,-0.21523,2.7664,1.1412,0.87676,-0.24647,0.18098,-0.3712,8.7202,-8.1684,-0.047627,1.0923,-5.2264,-1.5523,6.5299,3.8871,0.80384,0,0,0,2.7998,2.7904,2.6894,2.8138,-64.528,34.996,-1.5675,-7.1143,-51.164,-6.075
7.12,-0.12771,2.6849,1.1408,0.88374,-0.25082,0.15636,-0.36283,8.7822,-8.1278,-0.039668,1.12,-5.3804,-1.5833,5.8844,4.2345,0.78786,0,0,0,2.7551,2.7355,2.6529,2.7683,-64.569,34.474,-1.6269,-1.1046,-53.347,-5.8084
7.13,-0.039604,2.6038,1.1404,0.89007,-0.25517,0.13088,-0.35431,8.8379,-8.0838,-0.031872,1.1445,-5.5063,-1.6083,5.2387,4.5765,0.77131,0,0,0,2.7177,2.6872,2.6261,2.7301,-64.55,33.93,-1.6837,4.8952,-55.499,-5.5386
7.14,0.049026,2.5232,1.1401,0.89567,-0.25945,0.10467,-0.34569,8.887,-8.0363,-0.024244,1.1654,-5.5994,-1.6263,4.5936,4.913,0.7542,0,0,0,2.688,2.646,2.609,2.6997,-64.472,33.364,-1.7377,10.881,-57.621,-5.2658
7.15,0.13811,2.4431,1.1399,0.90048,-0.26359,0.077919,-0.33701,8.9297,-7.9855,-0.01679,1.1823,-5.6559,-1.6368,3.9495,5.2437,0.73656,0,0,0,2.666,2.6124,2.6015,2.677,-64.333,32.777,-1.789,16.847,-59.709,-4.9903
7.16,0.2276,2.3635,1.1398,0.90446,-0.26755,0.050819,-0.32832,8.966,-7.9315,-0.0095144,1.1949,-5.6733,-1.6391,3.3071,5.5685,0.71843,0,0,0,2.652,2.587,2.6032,2.6622,-64.135,32.17,-1.8375,22.79,-61.764,-4.7122
7.17,0.31741,2.2845,1.1397,0.90757,-0.27124,0.023575,-0.31968,8.9959,-7.8742,-0.0024227,1.203,-5.6507,-1.6332,2.667,5.8871,0.69982,0,0,0,2.6459,2.5703,2.6135,2.6552,-63.877,31.542,-1.8832,28.705,-63.783,-4.432
7.18,0.40749,2.2061,1.1397,0.90981,-0.27462,-0.0036004,-0.31115,9.0194,-7.8137,0.0044806,1.2066,-5.5888,-1.6193,2.0298,6.1993,0.68077,0,0,0,2.6477,2.5625,2.6317,2.6561,-63.561,30.894,-1.9261,34.587,-65.764,-4.1498
7.19,0.49778,2.1282,1.1398,0.91121,-0.27764,-0.030504,-0.3028,9.0365,-7.7502,0.011191,1.2057,-5.4897,-1.5976,1.396,6.5049,0.66131,0,0,0,2.6573,2.5639,2.657,2.6645,-63.186,30.227,-1.9662,40.431,-67.707,-3.8659
7.2,0.5882,2.0511,1.14,0.91179,-0.28028,-0.056943,-0.29468,9.0473,-7.6837,0.017705,1.2007,-5.357,-1.5689,0.76624,6.8038,0.64146,0,0,0,2.6745,2.5743,2.6888,2.6803,-62.752,29.54,-2.0034,46.234,-69.609,-3.5805
7.21,0.6787,1.9746,1.1402,0.91163,-0.28249,-0.082749,-0.28684,9.0518,-7.6142,0.024019,1.1917,-5.1953,-1.534,0.14113,7.0956,0.62125,0,0,0,2.6988,2.5937,2.7262,2.703,-62.261,28.835,-2.0378,51.99,-71.47,-3.2938
7.22,0.76922,1.8988,1.1404,0.91079,-0.28428,-0.10778,-0.27934,9.0501,-7.5418,0.030129,1.1792,-5.0099,-1.4938,-0.47879,7.3804,0.60071,0,0,0,2.7299,2.6215,2.7686,2.7324,-61.713,28.111,-2.0693,57.696,-73.288,-3.0063
7.23,0.85969,1.8237,1.1408,0.90935,-0.28565,-0.13191,-0.2722,9.0423,-7.4666,0.036033,1.1637,-4.8061,-1.4494,-1.0929,7.6578,0.57987,0,0,0,2.7673,2.6573,2.8153,2.768,-61.107,27.369,-2.0979,63.345,-75.061,-2.718
7.24,0.95004,1.7495,1.1412,0.90739,-0.28659,-0.15506,-0.26546,9.0283,-7.3886,0.041726,1.1455,-4.5894,-1.4017,-1.7007,7.9277,0.55876,0,0,0,2.8105,2.7003,2.8658,2.8094,-60.446,26.61,-2.1237,68.935,-76.787,-2.4293
7.25,1.0402,1.676,1.1416,0.905,-0.28712,-0.17717,-0.25914,9.0083,-7.308,0.047207,1.1252,-4.3645,-1.3517,-2.3017,8.1899,0.53741,0,0,0,2.8588,2.7498,2.9196,2.8559,-59.729,25.834,-2.1465,74.46,-78.466,-2.1404
7.26,1.1302,1.6033,1.1421,0.90225,-0.28727,-0.1982,-0.25325,8.9823,-7.2249,0.052473,1.1031,-4.136,-1.3003,-2.8951,8.4443,0.51584,0,0,0,2.9117,2.8049,2.9763,2.907,-58.957,25.041,-2.1665,79.915,-80.096,-1.8516
7.27,1.2199,1.5315,1.1427,0.89923,-0.28706,-0.21814,-0.24778,8.9504,-7.1392,0.057523,1.0798,-3.9076,-1.2484,-3.4806,8.6907,0.49409,0,0,0,2.9686,2.8649,3.0356,2.9623,-58.131,24.232,-2.1836,85.297,-81.675,-1.5631
7.28,1.3092,1.4605,1.1433,0.896,-0.28651,-0.237,-0.24274,8.9127,-7.0511,0.062355,1.0556,-3.6823,-1.1964,-4.0576,8.9289,0.47218,0,0,0,3.029,2.929,3.097,3.0212,-57.251,23.408,-2.1977,90.6,-83.202,-1.2751
7.29,1.3981,1.3905,1.1439,0.89263,-0.28565,-0.25479,-0.23812,8.8693,-6.9606,0.066966,1.0308,-3.4626,-1.1451,-4.6255,9.1588,0.45014,0,0,0,3.0921,2.9963,3.1602,3.0831,-56.319,22.568,-2.2091,95.82,-84.675,-0.98803
7.3,1.4865,1.3213,1.1446,0.88916,-0.28451,-0.27155,-0.2339,8.8202,-6.8679,0.071357,1.0057,-3.25,-1.0949,-5.1838,9.3802,0.42801,0,0,0,3.1576,3.0663,3.2249,3.1475,-55.335,21.714,-2.2175,100.95,-86.094,-0.702
7.31,1.5745,1.2531,1.1453,0.88565,-0.28312,-0.28731,-0.23007,8.7656,-6.7731,0.075526,0.9805,-3.046,-1.046,-5.732,9.5931,0.4058,0,0,0,3.2249,3.1382,3.2908,3.2139,-54.3,20.846,-2.2231,105.99,-87.455,-0.4173
7.32,1.6618,1.1859,1.1461,0.88212,-0.2815,-0.30212,-0.2266,8.7056,-6.6761,0.079473,0.95541,-2.8513,-0.99868,-6.2696,9.7971,0.38356,0,0,0,3.2935,3.2115,3.3575,3.2818,-53.216,19.965,-2.2259,110.94,-88.758,-0.13419
7.33,1.7486,1.1196,1.1469,0.87862,-0.27967,-0.31602,-0.22348,8.6403,-6.5771,0.083197,0.93059,-2.6663,-0.95318,-6.7962,9.9923,0.3613,0,0,0,3.363,3.2856,3.4248,3.3507,-52.082,19.071,-2.2258,115.78,-90.002,0.14708
7.34,1.8346,1.0543,1.1478,0.87516,-0.27767,-0.32907,-0.22069,8.5697,-6.4763,0.086699,0.90615,-2.4912,-0.90959,-7.3111,10.179,0.33905,0,0,0,3.4329,3.3601,3.4923,3.4202,-50.9,18.165,-2.2229,120.51,-91.185,0.42625
7.35,1.92,0.99009,1.1487,0.87178,-0.27551,-0.34131,-0.2182,8.4941,-6.3736,0.089979,0.88219,-2.3259,-0.86794,-7.814,10.356,0.31685,0,0,0,3.5029,3.4344,3.5598,3.49,-49.672,17.248,-2.2173,125.14,-92.304,0.70307
7.36,2.0045,0.92688,1.1496,0.86847,-0.27321,-0.35278,-0.21599,8.4135,-6.2692,0.093036,0.85878,-2.1701,-0.82826,-8.3044,10.523,0.29471,0,0,0,3.5726,3.5083,3.6269,3.5596,-48.398,16.32,-2.2089,129.65,-93.36,0.97728
7.37,2.0882,0.86471,1.1505,0.86527,-0.27079,-0.36354,-0.21405,8.3281,-6.1632,0.095873,0.83596,-2.0236,-0.79053,-8.7818,10.682,0.27268,0,0,0,3.6416,3.5814,3.6934,3.6287,-47.08,15.381,-2.1977,134.04,-94.35,1.2486
7.38,2.171,0.80362,1.1515,0.86218,-0.26826,-0.37363,-0.21235,8.2379,-6.0556,0.09849,0.81377,-1.8858,-0.75471,-9.2459,10.831,0.25077,0,0,0,3.7098,3.6533,3.759,3.6969,-45.718,14.433,-2.1839,138.31,-95.273,1.5169
7.39,2.2529,0.74361,1.1525,0.85919,-0.26564,-0.38308,-0.21088,8.1432,-5.9466,0.10089,0.79223,-1.7564,-0.72075,-9.696,10.971,0.22901,0,0,0,3.7767,3.7238,3.8235,3.764,-44.314,13.476,-2.1674,142.44,-96.128,1.7817
7.4,2.3339,0.68469,1.1535,0.85633,-0.26295,-0.39194,-0.20961,8.044,-5.8362,0.10307,0.77135,-1.6347,-0.68857,-10.132,11.101,0.20743,0,0,0,3.8421,3.7925,3.8866,3.8297,-42.869,12.51,-2.1483,146.45,-96.912,2.043
7.41,2.4138,0.62689,1.1545,0.8536,-0.26019,-0.40024,-0.20854,7.9406,-5.7246,0.10504,0.75112,-1.5203,-0.6581,-10.553,11.221,0.18605,0,0,0,3.9058,3.8594,3.948,3.8937,-41.385,11.538,-2.1266,150.31,-97.624,2.3003
7.42,2.4927,0.5702,1.1556,0.85098,-0.25737,-0.40801,-0.20764,7.833,-5.6118,0.10679,0.73155,-1.4127,-0.62926,-10.96,11.331,0.1649,0,0,0,3.9676,3.924,4.0077,3.9559,-39.863,10.558,-2.1023,154.04,-98.264,2.5536
7.43,2.5705,0.51465,1.1567,0.8485,-0.25451,-0.41529,-0.20689,7.7214,-5.498,0.10834,0.71262,-1.3114,-0.60196,-11.35,11.432,0.14401,0,0,0,4.0272,3.9864,4.0653,4.0159,-38.305,9.5727,-2.0755,157.61,-98.829,2.8024
7.44,2.6471,0.46025,1.1578,0.84614,-0.25161,-0.42211,-0.2063,7.6061,-5.3832,0.10967,0.69431,-1.2159,-0.57613,-11.726,11.523,0.1234,0,0,0,4.0845,4.0462,4.1207,4.0736,-36.712,8.5819,-2.0463,161.04,-99.318,3.0466
7.45,2.7226,0.40699,1.1589,0.84391,-0.24868,-0.42849,-0.20584,7.487,-5.2676,0.11081,0.67663,-1.1256,-0.55167,-12.085,11.604,0.1031,0,0,0,4.1393,4.1033,4.1738,4.1288,-35.085,7.5866,-2.0146,164.31,-99.729,3.2859
7.46,2.7968,0.3549,1.16,0.84181,-0.24573,-0.43445,-0.20549,7.3644,-5.1512,0.11174,0.65953,-1.0403,-0.5285,-12.427,11.674,0.083119,0,0,0,4.1914,4.1575,4.2242,4.1814,-33.426,6.5876,-1.9806,167.41,-100.06,3.5201
7.47,2.8698,0.30397,1.1611,0.83983,-0.24276,-0.44003,-0.20526,7.2385,-5.0341,0.11247,0.64301,-0.95946,-0.50655,-12.753,11.735,0.063493,0,0,0,4.2406,4.2088,4.272,4.2312,-31.737,5.5857,-1.9442,170.36,-100.31,3.7488
7.48,2.9416,0.25422,1.1622,0.83797,-0.23979,-0.44523,-0.20513,7.1094,-4.9165,0.11301,0.62704,-0.88269,-0.48575,-13.062,11.786,0.044242,0,0,0,4.287,4.257,4.3169,4.278,-30.02,4.5816,-1.9056,173.13,-100.48,3.9719
7.49,3.012,0.20564,1.1634,0.83624,-0.2368,-0.45007,-0.20509,6.9773,-4.7984,0.11336,0.6116,-0.80963,-0.46601,-13.353,11.827,0.025388,0,0,0,4.3302,4.3019,4.3589,4.3218,-28.275,3.5763,-1.8648,175.73,-100.57,4.1891
7.5,3.0811,0.15825,1.1645,0.83463,-0.23382,-0.45458,-0.20514,6.8424,-4.68,0.11352,0.59668,-0.73994,-0.44729,-13.627,11.858,0.0069529,0,0,0,4.3702,4.3436,4.3977,4.3623,-26.506,2.5706,-1.8218,178.14,-100.57,4.4001
7.51,3.1489,0.11204,1.1656,0.83314,-0.23083,-0.45877,-0.20525,6.7048,-4.5613,0.1135,0.58224,-0.6733,-0.4295,-13.883,11.878,-0.011042,0,0,0,4.407,4.3818,4.4334,4.3996,-24.713,1.5652,-1.7768,180.38,-100.48,4.6047
7.52,3.2152,0.067021,1.1668,0.83177,-0.22786,-0.46264,-0.20544,6.5648,-4.4425,0.1133,0.56828,-0.6094,-0.41259,-14.121,11.889,-0.028577,0,0,0,4.4403,4.4165,4.4657,4.4335,-22.899,0.56121,-1.7298,182.43,-100.31,4.8026
7.53,3.2802,0.023191,1.1679,0.83051,-0.22489,-0.46623,-0.20568,6.4225,-4.3236,0.11293,0.55476,-0.54795,-0.3965,-14.341,11.89,-0.045631,0,0,0,4.4702,4.4477,4.4947,4.4639,-21.065,-0.44063,-1.6808,184.28,-100.05,4.9936
7.54,3.3437,-0.01945,1.169,0.82938,-0.22193,-0.46952,-0.20598,6.278,-4.2047,0.11239,0.54167,-0.48868,-0.38119,-14.543,11.88,-0.062186,0,0,0,4.4965,4.4752,4.5202,4.4908,-19.214,-1.4394,-1.6299,185.93,-99.691,5.1774
7.55,3.4057,-0.060904,1.1702,0.82836,-0.21898,-0.47254,-0.20633,6.1317,-4.086,0.11168,0.529,-0.43133,-0.36659,-14.725,11.861,-0.078224,0,0,0,4.5192,4.499,4.5422,4.514,-17.347,-2.4341,-1.5773,187.39,-99.244,5.3537
7.56,3.4663,-0.10117,1.1713,0.82746,-0.21604,-0.4753,-0.20672,5.9836,-3.9675,0.11082,0.51671,-0.37567,-0.35267,-14.89,11.831,-0.093726,0,0,0,4.5382,4.519,4.5606,4.5336,-15.467,-3.424,-1.5229,188.64,-98.703,5.5224
7.57,3.5254,-0.14026,1.1724,0.82667,-0.21313,-0.47779,-0.20716,5.834,-3.8494,0.10981,0.5048,-0.32146,-0.33938,-15.035,11.792,-0.10868,0,0,0,4.5535,4.5353,4.5754,4.5495,-13.575,-4.4079,-1.4668,189.67,-98.066,5.6831
7.58,3.583,-0.17816,1.1735,0.82599,-0.21023,-0.48003,-0.20762,5.683,-3.7317,0.10865,0.49324,-0.26848,-0.32668,-15.161,11.743,-0.12306,0,0,0,4.5651,4.5477,4.5864,4.5616,-11.674,-5.385,-1.4092,190.49,-97.333,5.8356
7.59,3.639,-0.21489,1.1745,0.82544,-0.20734,-0.48203,-0.20812,5.5308,-3.6146,0.10735,0.48202,-0.21651,-0.31453,-15.268,11.685,-0.13686,0,0,0,4.5728,4.5563,4.5938,4.5699,-9.7658,-6.3542,-1.3502,191.09,-96.501,5.9797
7.6,3.6936,-0.25046,1.1756,0.82499,-0.20448,-0.48378,-0.20865,5.3777,-3.4981,0.10592,0.47113,-0.16535,-0.30289,-15.356,11.616,-0.15006,0,0,0,4.5768,4.561,4.5974,4.5745,-7.8528,-7.3146,-1.2897,191.47,-95.569,6.1151
7.61,3.7466,-0.28486,1.1767,0.82466,-0.20163,-0.48529,-0.2092,5.2237,-3.3823,0.10435,0.46054,-0.1148,-0.29174,-15.425,11.538,-0.16264,0,0,0,4.5769,4.5618,4.5972,4.5752,-5.9372,-8.2652,-1.2279,191.61,-94.535,6.2414
7.62,3.798,-0.3181,1.1777,0.82445,-0.19881,-0.48657,-0.20978,5.0692,-3.2673,0.10267,0.45025,-0.064661,-0.28104,-15.475,11.451,-0.17461,0,0,0,4.5732,4.5587,4.5933,4.5721,-4.0214,-9.205,-1.1649,191.52,-93.398,6.3586
7.63,3.848,-0.35021,1.1787,0.82436,-0.196,-0.48761,-0.21037,4.9143,-3.1533,0.10086,0.44023,-0.014742,-0.27076,-15.506,11.354,-0.18594,0,0,0,4.5656,4.5518,4.5856,4.5652,-2.1076,-10.133,-1.1007,191.2,-92.157,6.4663
7.64,3.8963,-0.38117,1.1797,0.82438,-0.19321,-0.48842,-0.21098,4.7592,-3.0403,0.09895,0.43048,0.03515,-0.26087,-15.517,11.248,-0.19662,0,0,0,4.5542,4.5409,4.5741,4.5544,-0.19827,-11.048,-1.0356,190.62,-90.81,6.5643
7.65,3.9431,-0.41102,1.1807,0.82452,-0.19044,-0.489,-0.21161,4.604,-2.9284,0.096933,0.42098,0.085205,-0.25135,-15.51,11.133,-0.20665,0,0,0,4.539,4.5263,4.559,4.5399,1.7041,-11.949,-0.9695,189.81,-89.355,6.6523
7.66,3.9884,-0.43974,1.1816,0.82479,-0.18768,-0.48934,-0.21225,4.449,-2.8176,0.094819,0.41171,0.13562,-0.24218,-15.483,11.009,-0.21601,0,0,0,4.52,4.5078,4.54,4.5217,3.597,-12.835,-0.90258,188.73,-87.791,6.73
7.67,4.0321,-0.46737,1.1826,0.82517,-0.18494,-0.48945,-0.21291,4.2944,-2.7082,0.092615,0.40266,0.18657,-0.23333,-15.438,10.877,-0.2247,0,0,0,4.4973,4.4855,4.5175,4.4997,5.4779,-13.704,-0.83493,187.41,-86.117,6.7973
7.68,4.0743,-0.49391,1.1835,0.82568,-0.18221,-0.48932,-0.21358,4.1403,-2.6001,0.090328,0.39383,0.23827,-0.22478,-15.374,10.735,-0.2327,0,0,0,4.4709,4.4595,4.4912,4.474,7.3443,-14.556,-0.76667,185.82,-84.331,6.8538
7.69,4.1149,-0.51938,1.1844,0.82632,-0.17949,-0.48895,-0.21426,3.987,-2.4935,0.087964,0.3852,0.29092,-0.21651,-15.291,10.586,-0.24003,0,0,0,4.4408,4.4298,4.4614,4.4447,9.1934,-15.39,-0.69789,183.96,-82.432,6.8993
7.7,4.154,-0.54379,1.1853,0.82709,-0.17679,-0.48833,-0.21495,3.8346,-2.3884,0.085529,0.37675,0.34471,-0.2085,-15.19,10.428,-0.24666,0,0,0,4.4071,4.3965,4.4281,4.4119,11.023,-16.205,-0.62872,181.84,-80.417,6.9335
7.71,4.1916,-0.56715,1.1861,0.82799,-0.17409,-0.48746,-0.21565,3.6833,-2.285,0.083033,0.36847,0.39986,-0.20073,-15.071,10.262,-0.2526,0,0,0,4.3699,4.3597,4.3913,4.3756,12.829,-16.998,-0.55926,179.43,-78.286,6.9563
7.72,4.2277,-0.58949,1.1869,0.82903,-0.1714,-0.48634,-0.21636,3.5332,-2.1832,0.08048,0.36036,0.45659,-0.19319,-14.933,10.088,-0.25785,0,0,0,4.3292,4.3193,4.3512,4.3358,14.61,-17.77,-0.48963,176.75,-76.037,6.9673
7.73,4.2623,-0.61082,1.1877,0.8302,-0.1687,-0.48495,-0.21707,3.3847,-2.0833,0.077878,0.35239,0.51512,-0.18586,-14.778,9.9063,-0.26239,0,0,0,4.2852,4.2756,4.3078,4.2928,16.363,-18.519,-0.41995,173.79,-73.668,6.9662
7.74,4.2954,-0.63117,1.1885,0.83152,-0.16601,-0.48329,-0.2178,3.2377,-1.9851,0.075234,0.34457,0.57569,-0.17873,-14.606,9.7175,-0.26625,0,0,0,4.2379,4.2286,4.2612,4.2465,18.085,-19.243,-0.35035,170.53,-71.179,6.9529
7.75,4.3271,-0.65053,1.1892,0.83299,-0.16332,-0.48135,-0.21854,3.0926,-1.8889,0.072555,0.33686,0.63854,-0.17177,-14.417,9.5216,-0.2694,0,0,0,4.1875,4.1784,4.2115,4.1972,19.773,-19.942,-0.28094,166.98,-68.567,6.9271
7.76,4.3573,-0.66895,1.1899,0.83461,-0.16062,-0.47911,-0.21929,2.9494,-1.7947,0.069849,0.32928,0.70392,-0.16499,-14.211,9.3188,-0.27187,0,0,0,4.134,4.1252,4.1589,4.1449,21.424,-20.614,-0.21185,163.14,-65.831,6.8885
7.77,4.3861,-0.68644,1.1906,0.83638,-0.1579,-0.47656,-0.22005,2.8084,-1.7026,0.06712,0.32179,0.7721,-0.15836,-13.989,9.1094,-0.27364,0,0,0,4.0776,4.0691,4.1035,4.0897,23.035,-21.258,-0.14321,158.99,-62.97,6.8369
7.78,4.4134,-0.70301,1.1913,0.83831,-0.15517,-0.4737,-0.22082,2.6697,-1.6126,0.064378,0.31439,0.84334,-0.15187,-13.75,8.8937,-0.27473,0,0,0,4.0184,4.0101,4.0454,4.0319,24.602,-21.873,-0.075155,154.53,-59.982,6.7719
7.79,4.4395,-0.71869,1.1919,0.84041,-0.15242,-0.47051,-0.22161,2.5335,-1.5247,0.061628,0.30706,0.91793,-0.14551,-13.497,8.672,-0.27515,0,0,0,3.9566,3.9485,3.9847,3.9714,26.124,-22.457,-0.0078164,149.76,-56.865,6.6935
7.8,4.4641,-0.73351,1.1925,0.84267,-0.14964,-0.46696,-0.22241,2.3998,-1.4391,0.058877,0.29979,0.99614,-0.13927,-13.228,8.4447,-0.27489,0,0,0,3.8924,3.8845,3.9218,3.9087,27.597,-23.01,0.058669,144.67,-53.618,6.6012
7.81,4.4875,-0.74748,1.1931,0.84511,-0.14684,-0.46304,-0.22322,2.269,-1.3559,0.056132,0.29258,1.0783,-0.13314,-12.945,8.2119,-0.27398,0,0,0,3.8259,3.8181,3.8566,3.8437,29.017,-23.529,0.12416,139.27,-50.24,6.4949
7.82,4.5095,-0.76064,1.1936,0.84772,-0.14399,-0.45874,-0.22405,2.141,-1.2749,0.0534,0.28539,1.1646,-0.12712,-12.648,7.9742,-0.27241,0,0,0,3.7572,3.7497,3.7894,3.7766,30.381,-24.014,0.18852,133.54,-46.729,6.3742
7.83,4.5303,-0.77299,1.1941,0.85052,-0.1411,-0.45402,-0.22489,2.0161,-1.1964,0.050686,0.27822,1.2555,-0.12118,-12.337,7.7318,-0.27021,0,0,0,3.6867,3.6793,3.7205,3.7078,31.686,-24.463,0.2516,127.47,-43.084,6.2391
7.84,4.5498,-0.78457,1.1946,0.8535,-0.13816,-0.44887,-0.22575,1.8943,-1.1203,0.047998,0.27106,1.3511,-0.11533,-12.014,7.4851,-0.26738,0,0,0,3.6145,3.6073,3.6499,3.6374,32.929,-24.875,0.31325,121.08,-39.303,6.0891
7.85,4.5682,-0.7954,1.1951,0.85667,-0.13516,-0.44327,-0.22663,1.7758,-1.0467,0.045341,0.26388,1.4518,-0.10956,-11.679,7.2344,-0.26395,0,0,0,3.5408,3.5338,3.578,3.5655,34.107,-25.249,0.37333,114.34,-35.384,5.924
7.86,4.5854,-0.80551,1.1955,0.86003,-0.1321,-0.43718,-0.22753,1.6607,-0.97562,0.042721,0.25667,1.5578,-0.10386,-11.332,6.9802,-0.25992,0,0,0,3.4659,3.4591,3.505,3.4926,35.215,-25.583,0.43168,107.26,-31.327,5.7436
7.87,4.6014,-0.81493,1.196,0.86359,-0.12896,-0.43058,-0.22844,1.5492,-0.9071,0.040144,0.24942,1.6692,-0.09823,-10.975,6.7229,-0.25532,0,0,0,3.3901,3.3834,3.4311,3.4187,36.251,-25.875,0.48815,99.832,-27.129,5.5476
7.88,4.6164,-0.82367,1.1963,0.86734,-0.12574,-0.42344,-0.22938,1.4413,-0.84117,0.037616,0.2421,1.7862,-0.092662,-10.608,6.4628,-0.25017,0,0,0,3.3136,3.3071,3.3565,3.3442,37.21,-26.125,0.54258,92.05,-22.789,5.3358
7.89,4.6303,-0.83176,1.1967,0.87128,-0.12244,-0.41573,-0.23033,1.3371,-0.77785,0.035143,0.2347,1.9088,-0.087156,-10.231,6.2005,-0.24448,0,0,0,3.2367,3.2304,3.2816,3.2693,38.09,-26.33,0.59481,83.91,-18.306,5.1079
7.9,4.6431,-0.83923,1.1971,0.87541,-0.11903,-0.40742,-0.2313,1.2367,-0.71717,0.032728,0.22719,2.0371,-0.081711,-9.8461,5.9364,-0.23828,0,0,0,3.1598,3.1537,3.2066,3.1943,38.887,-26.49,0.64468,75.409,-13.678,4.8637
7.91,4.655,-0.84611,1.1974,0.87972,-0.11552,-0.39848,-0.23229,1.1402,-0.65913,0.030379,0.21957,2.1707,-0.07633,-9.4536,5.6709,-0.23159,0,0,0,3.0831,3.0772,3.1317,3.1194,39.597,-26.603,0.69203,66.54,-8.9033,4.6029
7.92,4.6659,-0.85242,1.1977,0.88421,-0.11189,-0.38887,-0.23329,1.0476,-0.60375,0.028098,0.21181,2.3092,-0.071015,-9.0545,5.4045,-0.22445,0,0,0,3.007,3.0014,3.0574,3.0451,40.217,-26.668,0.73668,57.3,-3.981,4.3252
7.93,4.676,-0.85819,1.1979,0.88887,-0.10814,-0.37858,-0.23431,0.95911,-0.55104,0.025891,0.20389,2.4523,-0.065774,-8.6496,5.1377,-0.21687,0,0,0,2.932,2.9266,2.9838,2.9715,40.742,-26.683,0.77848,47.684,1.0907,4.0304
7.94,4.6851,-0.86345,1.1982,0.89367,-0.10426,-0.36756,-0.23533,0.87466,-0.501,0.023762,0.1958,2.5988,-0.060613,-8.24,4.871,-0.20889,0,0,0,2.8583,2.8532,2.9113,2.899,41.169,-26.646,0.81724,37.687,6.3132,3.7183
7.95,4.6935,-0.86822,1.1984,0.8986,-0.10025,-0.35581,-0.23636,0.79432,-0.45362,0.021715,0.18752,2.7479,-0.055545,-7.8266,4.605,-0.20053,0,0,0,2.7864,2.7816,2.8401,2.8279,41.495,-26.556,0.85278,27.305,11.688,3.3886
7.96,4.701,-0.87253,1.1986,0.90364,-0.096095,-0.34331,-0.23738,0.71813,-0.4089,0.019752,0.17905,2.8978,-0.050584,-7.4104,4.3401,-0.19184,0,0,0,2.7167,2.7122,2.7706,2.7584,41.714,-26.411,0.88495,16.534,17.217,3.0409
7.97,4.7079,-0.87641,1.1988,0.90874,-0.091799,-0.33004,-0.2384,0.64612,-0.36681,0.017879,0.17037,3.0469,-0.045746,-6.9926,4.0769,-0.18285,0,0,0,2.6496,2.6455,2.7029,2.6909,41.824,-26.211,0.91354,5.3683,22.901,2.6752
7.98,4.714,-0.87988,1.199,0.91389,-0.087362,-0.316,-0.2394,0.57828,-0.32735,0.016096,0.16149,3.1928,-0.041052,-6.5743,3.8161,-0.17358,0,0,0,2.5855,2.5818,2.6375,2.6256,41.82,-25.953,0.93839,-6.1963,28.742,2.2911
7.99,4.7194,-0.88297,1.1991,0.91904,-0.082787,-0.30122,-0.24037,0.51463,-0.29048,0.014408,0.1524,3.3328,-0.036523,-6.1566,3.5581,-0.16409,0,0,0,2.5249,2.5216,2.5745,2.5628,41.699,-25.636,0.9593,-18.164,34.741,1.8884
8,4.7243,-0.8857,1.1993,0.92414,-0.078081,-0.28572,-0.2413,0.45514,-0.25618,0.012815,0.14313,3.4639,-0.032183,-5.7408,3.3035,-0.15441,0,0,0,2.468,2.4652,2.5143,2.5027,41.456,-25.257,0.97609,-30.54,40.9,1.4667
